Game Version,Player ID,Name,Age,Nationality,Overall,Potential,Club,Value In (M),Wage In (K),Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Release Clause (M),Postion,Height (cm),Weigth (Kg),Attack Rate,Defence Rate
FIFA23,262622,M. Diarra,23,Senegal,67,70,GZT Giresunspor,1.2,4,Right,1,3,2,No,04/09/2020 00:00,2022,2.4,RCB,184,75,Medium, High
FIFA23,269493,Alexsandro Ribeiro,22,Brazil,67,76,LOSC Lille,2.1,8,Right,1,3,2,No,01/07/2022 00:00,2026,4.4,LCB,192,75,Medium, Medium
FIFA23,255333,M. Pérez,22,Argentina,67,74,Club Atlético Lanús,1.9,5,Right,1,2,2,No,23/01/2020 00:00,2026,3.2,RCB,183,75,Medium, Medium
FIFA23,255400,A. Tanghe,23,Belgium,67,75,KV Oostende,2.1,4,Right,1,3,2,No,17/07/2020 00:00,2026,3.5,CB,187,75,Low, High
FIFA23,254666,C. Osorio,25,Venezuela,67,72,Hermanos Colmenarez,1.3,500,Right,1,2,2,No,01/07/2020 00:00,2022,2.9,CB,180,75,Medium, Medium
FIFA23,245410,M. Talbi,24,Tunisia,67,72,FC Lorient,1.4,5,Right,1,3,2,No,18/07/2022 00:00,2025,2.9,LCB,190,75,Medium, Medium
FIFA23,239952,Á. Kecskés,26,Hungary,67,70,LASK Linz,1.2,8,Right,1,3,2,No,04/08/2022 00:00,2026,1.9,RES,190,75,Low, Medium
FIFA23,261040,B. Racovițan,22,Romania,67,75,Raków Częstochowa,2.1,4,Right,1,2,2,No,28/01/2022 00:00,2025,3.3,LCB,185,75,Medium, Medium
FIFA23,263021,S. Akaydin,28,Turkey,67,69,Adana Demirspor,1,7,Right,1,2,2,No,22/01/2021 00:00,2024,2.1,RCB,190,75,Medium, High
FIFA23,264728,A. Kaplan,19,Turkey,67,79,Trabzonspor,2.3,6,Left,1,3,2,No,11/11/2020 00:00,2026,4.8,SUB,190,75,Medium, Medium
FIFA23,268862,D. Stavropoulos,25,Greece,67,71,Warta Poznań,1.3,1,Right,1,3,2,No,05/07/2022 00:00,2024,1.9,RCB,191,75,Medium, Medium
FIFA23,255939,Ž. Laci,19,Slovenia,67,80,AEK Athens,2.3,500,Left,1,3,2,No,14/02/2020 00:00,2026,6.5,SUB,187,75,Low, Medium
FIFA23,232668,L. Gordon,26,Scotland,67,71,St. Johnstone FC,1.3,3,Right,1,3,2,No,01/07/2015 00:00,2024,2.4,SUB,182,75,Medium, High
FIFA23,255956,J. Waterman,26,Canada,67,70,Club de Foot Montréal,1.2,3,Right,1,2,2,No,14/01/2020 00:00,2022,1.8,RCB,188,75,Medium, High
FIFA23,262955,N. Wimmer,27,Austria,67,69,SK Austria Klagenfurt,1.1,4,Left,1,3,2,No,01/07/2021 00:00,2024,1.7,LCB,190,75,Medium, High
FIFA23,260561,K. Lomónaco,19,Argentina,67,79,Club Atlético Lanús,2.3,3,Right,1,3,2,No,10/08/2020 00:00,2024,3.9,SUB,192,75,Medium, Medium
FIFA23,255908,J. Quinteros,21,Bolivia,67,74,Inter Miami CF,1.9,2,Left,1,3,2,No,12/02/2020 00:00,2022,3.2,SUB,184,75,Medium, High
FIFA23,264103,Torrente,20,Spain,67,77,Granada CF,2.1,3,Left,1,3,2,No,01/07/2020 00:00,2024,3.8,SUB,193,75,Medium, Medium
FIFA23,260875,A. Frimpong,27,Ghana,67,69,Al Ain,1.1,7,Right,1,2,2,No,01/02/2021 00:00,2023,1.9,SUB,184,75,Low, Medium
FIFA23,224238,W. Boyle,26,England,67,70,Huddersfield Town,1.2,7,Left,1,3,2,No,01/07/2022 00:00,2024,2.3,SUB,191,75,Medium, Medium
FIFA23,259088,A. Medioub,24,Algeria,67,73,FC Girondins de Bordeaux,1.5,2,Right,1,2,2,No,29/09/2020 00:00,2025,3,SUB,197,75,Medium, Medium
FIFA23,258893,S. Čestić,20,Serbia,67,77,1. FC Köln,2.1,6,Right,1,3,2,No,01/07/2020 00:00,2024,4.2,RES,192,75,Medium, Medium
FIFA23,259807,D. Agrón,21,Colombia,67,78,La Equidad,2.1,550,Left,1,3,2,No,01/09/2020 00:00,2023,3.3,LCB,182,75,Medium, Medium
FIFA23,262426,M. Aidara,25,Côte d'Ivoire,67,73,FC Vizela,1.4,2,Right,1,2,2,No,01/07/2017 00:00,2023,3.2,SUB,186,75,Low, Medium
FIFA23,238446,Tachi,24,Spain,67,76,Deportivo Alavés,2.1,4,Right,1,3,2,No,19/07/2019 00:00,2023,3.8,SUB,184,75,Low, Medium
FIFA23,248470,J. Handl,24,Austria,67,72,FK Austria Wien,1.4,6,Right,1,4,2,No,01/07/2019 00:00,2023,2.1,SUB,196,75,Medium, High
FIFA23,229091,B. Peacock-Farrell,25,Northern Ireland,67,73,Burnley,1.3,10,Left,1,2,1,Yes,02/08/2019 00:00,2024,2.7,SUB,192,75,Medium, Medium
FIFA23,253338,A. Pabón,26,Ecuador,67,70,Mushuc Runa,1,500,Right,1,2,1,No,14/01/2021 00:00,2022,2.2,GK,185,75,Medium, Medium
FIFA23,224953,André Moreira,26,Portugal,67,72,Grasshopper Club Zürich,1.2,4,Right,1,2,1,No,22/06/2021 00:00,2023,1.8,GK,194,75,Medium, Medium
FIFA23,225406,J. Talbot,25,Republic of Ireland,67,71,Bohemian FC,1.1,950,Left,1,2,1,No,01/12/2018 00:00,2022,1.8,GK,180,75,Medium, Medium
FIFA23,252552,K. Tzolakis,18,Greece,67,81,Olympiacos CFP,2.1,500,Right,1,2,1,No,01/07/2019 00:00,2024,5.7,RES,193,75,Medium, Medium
FIFA23,234383,M. Schubert,24,Germany,67,73,Vitesse,1.3,4,Right,1,3,1,No,14/07/2021 00:00,2024,2.1,SUB,187,75,Medium, Medium
FIFA23,254389,J. Padilla,27,Ecuador,67,70,Club Deportivo El Nacional,1,500,Right,1,4,1,No,29/10/2020 00:00,2023,2.2,SUB,185,75,Medium, Medium
FIFA23,259065,Arnau Tenas,21,Spain,67,81,FC Barcelona,2.2,16,Right,1,2,1,No,27/06/2020 00:00,2023,5.9,RES,185,75,Medium, Medium
FIFA23,243675,K. Scherpen,22,Netherlands,67,78,Brighton & Hove Albion,2,12,Right,1,5,1,Yes,16/07/2021 00:00,2025,4.2,RES,202,75,Medium, Medium
FIFA23,269626,Đ. Petrović,22,Serbia,67,76,New England Revolution,2,2,Right,1,2,1,No,06/04/2022 00:00,2024,3.4,GK,194,75,Medium, Medium
FIFA23,255303,E. Caprile,20,Italy,67,80,Bari,2.1,900,Right,1,3,1,No,13/07/2022 00:00,2025,4.6,SUB,191,75,Medium, Medium
FIFA23,251752,L. Chevalier,20,France,67,83,LOSC Lille,2.4,5,Right,1,3,1,No,14/06/2018 00:00,2024,6.1,SUB,192,75,Medium, Medium
FIFA23,257669,R. Strączek,23,Poland,67,76,FC Girondins de Bordeaux,2,2,Right,1,2,1,No,01/07/2022 00:00,2026,4,SUB,190,75,Medium, Medium
FIFA23,270141,F. Israel,22,Uruguay,67,79,Sporting CP,2.2,3,Right,1,3,1,No,05/07/2022 00:00,2027,4.8,SUB,190,75,Medium, Medium
FIFA23,244363,Daniel Fuzato,24,Brazil,67,73,UD Ibiza,1.3,2,Right,1,3,1,Yes,01/07/2022 00:00,2025,2.3,SUB,190,75,Medium, Medium
FIFA23,256938,N. Hedl,21,Austria,67,76,SK Rapid Wien,2,5,Right,1,1,1,No,22/06/2020 00:00,2024,3.4,GK,188,75,Medium, Medium
FIFA23,247736,C. Olses,21,Venezuela,67,79,Deportivo La Guaira FC,2.2,500,Right,1,2,1,No,01/01/2020 00:00,2023,5.2,GK,193,75,Medium, Medium
FIFA23,237171,H. Acevedo,25,Colombia,67,73,Deportivo Cali,1.3,1,Right,1,3,1,No,05/01/2017 00:00,2024,2,GK,184,75,Medium, Medium
FIFA23,247428,D. Ochoa,21,Mexico,67,76,D.C. United,2,1,Right,1,2,1,No,31/07/2022 00:00,2023,3.4,RES,188,75,Medium, Medium
FIFA23,256183,F. Saravia,22,Peru,67,74,Club Alianza Lima,1.8,500,Right,1,3,1,No,03/03/2020 00:00,2022,4.3,SUB,175,75,Medium, Medium
FIFA23,245865,S. Bajic,20,France,67,78,Bristol City,1.9,6,Right,1,3,1,No,05/07/2022 00:00,2025,4,RES,191,75,Medium, Medium
FIFA23,234877,F. Buntić,25,Croatia,67,73,FC Vizela,1.3,2,Left,1,2,1,No,02/07/2022 00:00,2025,2.9,SUB,194,75,Medium, Medium
FIFA23,263232,Luiz Felipe,24,Brazil,67,71,Belenenses SAD,1.2,2,Left,1,3,1,No,01/07/2021 00:00,2024,2.6,GK,198,75,Medium, Medium
FIFA23,259296,N. Rossi,23,Uruguay,67,74,Club Atlético Rentistas,1.7,500,Right,1,2,1,No,22/04/2021 00:00,2021,4,GK,186,75,Medium, Medium
FIFA23,236883,M. Anderson,24,Iceland,66,73,Aarhus GF,1.7,4,Right,1,4,3,No,31/08/2021 00:00,2026,2.5,RCM,180,75,High, High
FIFA23,219259,R. Brown,26,England,66,68,Forest Green Rovers,1.1,4,Right,1,4,3,No,01/07/2022 00:00,2024,2,CAM,175,75,High, Medium
FIFA23,236842,J. Torres,22,Mexico,66,76,Chicago Fire Football Club,1.9,2,Right,1,3,2,No,01/05/2022 00:00,2025,3.1,LM,170,75,High, Medium
FIFA23,254343,M. Tomianovic,20,Bolivia,66,74,Royal Pari,1.9,500,Right,1,3,4,No,19/12/2021 00:00,2022,4.5,SUB,167,75,High, Medium
FIFA23,240611,D. Yearwood,22,England,66,74,New York Red Bulls,1.9,2,Right,1,3,3,No,12/08/2020 00:00,2022,3.1,SUB,173,75,High, High
FIFA23,225146,S. D'Almeida,26,Benin,66,69,Pau FC,1.1,2,Right,1,2,3,No,01/07/2022 00:00,2024,2,RDM,178,75,Medium, High
FIFA23,253825,J. Barco,25,Peru,66,70,Sport Boys,1.2,500,Right,1,3,2,No,06/01/2022 00:00,2022,2.7,SUB,175,75,Medium, High
FIFA23,243842,N. Cadden,25,Scotland,66,69,Barnsley,1,4,Left,1,2,3,No,11/07/2022 00:00,2024,1.8,LWB,178,75,High, Medium
FIFA23,255586,Y. Matsuo,23,Japan,66,70,Urawa Red Diamonds,1.2,4,Right,1,4,2,No,09/01/2022 00:00,2023,1.7,SUB,170,75,Medium, Medium
FIFA23,263042,G. Mosele,22,South Africa,66,73,Orlando Pirates,1.7,500,Right,1,3,2,No,05/07/2021 00:00,2025,4.1,LCM,176,75,Medium, High
FIFA23,229701,P. Ochs,25,Germany,66,71,SV Sandhausen,1.2,2,Left,1,3,3,Yes,01/07/2022 00:00,2022,2,SUB,175,75,High, Medium
FIFA23,262443,D. Albu,21,Romania,66,74,FC U Craiova 1948,1.8,3,Left,1,4,2,No,14/07/2020 00:00,2024,2.8,SUB,186,75,Medium, Medium
FIFA23,221705,K. Dempsey,26,England,66,67,Bolton Wanderers,1,4,Right,1,3,3,No,31/01/2022 00:00,2024,1.8,SUB,178,75,High, Medium
FIFA23,233378,J. Shipley,24,Republic of Ireland,66,72,Shrewsbury Town,1.3,3,Left,1,2,3,No,10/06/2022 00:00,2025,2.5,RCM,183,75,Medium, Medium
FIFA23,253824,D. Noboa,26,Ecuador,66,70,Guayaquil City FC,1.1,500,Right,1,3,2,No,04/01/2021 00:00,2022,2.4,LDM,183,75,Medium, High
FIFA23,260209,D. Dioses,25,Peru,66,67,Carlos A. Mannucci,1,500,Right,1,3,3,No,01/01/2021 00:00,2022,2.2,LCM,174,75,Medium, Medium
FIFA23,253903,J. Mancín,21,Venezuela,66,76,Metropolitanos de Caracas FC,1.9,500,Right,1,2,4,No,01/01/2020 00:00,2022,4.5,RES,165,75,High, Medium
FIFA23,257484,T. Oosting,21,Netherlands,66,75,Willem II,1.9,3,Left,1,3,2,No,30/01/2022 00:00,2026,3.1,RES,176,75,Medium, Medium
FIFA23,233050,M. Smith,22,Wales,66,77,Milton Keynes Dons,1.9,3,Right,1,2,3,Yes,31/01/2022 00:00,2025,3.7,SUB,175,75,Low, Medium
FIFA23,231951,R. Williams,25,England,66,69,Hull City,1.1,5,Left,1,4,3,No,01/07/2021 00:00,2023,2.2,SUB,173,75,High, Medium
FIFA23,258505,M. Braunöder,20,Austria,66,80,FK Austria Wien,2.1,5,Right,1,3,2,No,01/08/2020 00:00,2025,4.4,RDM,174,75,High, High
FIFA23,246847,M. Sykes,24,Republic of Ireland,66,69,Bristol City,1.2,10,Right,1,2,3,No,01/07/2022 00:00,2025,2.4,RWB,182,75,Medium, Medium
FIFA23,258263,N. Ninua,23,Georgia,66,71,PAOK,1.3,500,Left,1,3,2,No,14/08/2020 00:00,2023,3,RES,186,75,Medium, Medium
FIFA23,253399,O. Edvardsen,23,Norway,66,70,Go Ahead Eagles,1.2,3,Left,1,4,3,No,15/07/2022 00:00,2025,1.8,LM,175,75,High, High
FIFA23,233396,I. Touré,24,Germany,66,72,Pisa,1.3,1,Right,1,3,3,No,18/08/2021 00:00,2025,2.3,SUB,188,75,Medium, High
FIFA23,233442,J. Osei-Tutu,23,England,66,75,VfL Bochum 1848,1.9,7,Right,1,3,3,No,01/07/2022 00:00,2025,3.8,SUB,176,75,Medium, High
FIFA23,262949,Marcos Silva,22,Portugal,66,73,Clube Sport Marítimo,1.7,3,Right,1,3,3,No,01/07/2021 00:00,2024,3.9,SUB,192,75,High, Medium
FIFA23,236586,Kim Jin Ya,24,Korea Republic,66,72,FC Seoul,1.3,2,Right,1,4,3,No,14/12/2019 00:00,2023,1.9,SUB,177,75,High, High
FIFA23,252943,Ramón Enríquez,21,Spain,66,76,Málaga CF,1.9,2,Right,1,3,3,No,01/07/2019 00:00,2024,3.3,RCM,173,75,Medium, Medium
FIFA23,242423,C. Wright,22,England,66,75,Leicester City,1.9,17,Right,1,3,3,No,31/01/2018 00:00,2023,4,RES,182,75,Medium, Medium
FIFA23,244725,E. Linthorst,22,Netherlands,66,73,Go Ahead Eagles,1.7,3,Right,1,3,3,No,30/01/2022 00:00,2024,2.8,LCM,185,75,High, Medium
FIFA23,264774,A. Zambrano,26,Venezuela,66,67,Caracas Fútbol Club,1,500,Right,1,4,4,No,13/01/2022 00:00,2024,2.2,SUB,180,75,High, Medium
FIFA23,240259,M. Merghem,24,France,66,69,En Avant de Guingamp,1.2,2,Left,1,3,4,No,10/01/2019 00:00,2025,2.2,RM,185,75,Medium, Low
FIFA23,262449,W. Baeten,25,Belgium,66,69,FC U Craiova 1948,1.1,4,Left,1,3,3,No,31/08/2020 00:00,2023,1.6,RM,185,75,Medium, High
FIFA23,270597,A. Makoumbou,23,Congo,66,71,Cagliari,1.3,1,Right,1,3,3,No,15/07/2022 00:00,2026,2.2,LCM,187,75,Medium, High
FIFA23,243349,D. Levitt,21,Wales,66,80,Dundee United,2,2,Right,1,4,3,No,07/07/2022 00:00,2024,4.8,LCM,180,75,Medium, Medium
FIFA23,256016,M. Enrique,22,Argentina,66,77,Cerro Largo Fútbol Club,1.8,500,Right,1,3,2,No,19/02/2020 00:00,2023,4.2,RDM,178,75,Medium, Medium
FIFA23,240863,C. Coventry,22,Republic of Ireland,66,75,West Ham United,1.9,14,Right,1,3,2,Yes,25/05/2017 00:00,2023,4,SUB,177,75,Medium, Medium
FIFA23,257398,A. Albanese,22,Belgium,66,74,KV Oostende,1.9,3,Right,1,4,3,No,04/01/2022 00:00,2025,3.1,SUB,174,75,High, High
FIFA23,253256,N. Acevedo,23,Uruguay,66,75,New York City FC,1.8,2,Right,1,3,3,No,02/03/2020 00:00,2022,3.1,SUB,173,75,Medium, High
FIFA23,254638,S. Sebulonsen,22,Norway,66,73,Brøndby IF,1.6,4,Right,1,2,2,No,14/07/2022 00:00,2026,2.3,RB,181,75,Medium, Medium
FIFA23,268293,E. Camargo,20,Colombia,66,79,Deportivo Cali,2.1,1,Right,1,3,3,No,01/01/2022 00:00,2023,4.1,SUB,180,75,Medium, Medium
FIFA23,260925,L. Petkov,21,Germany,66,76,FC Augsburg,1.9,6,Right,1,4,3,No,21/11/2020 00:00,2024,3.8,SUB,183,75,High, Medium
FIFA23,254210,G. Anangonó,24,Ecuador,66,73,C.D. Universidad Católica del Ecuador,1.6,500,Right,1,2,3,No,10/01/2021 00:00,2022,3.8,RB,180,75,High, High
FIFA23,242369,Arnau,21,Spain,66,78,Unión Deportiva Almería,2.1,6,Right,1,4,3,No,09/07/2021 00:00,2026,5,RES,173,75,High, Medium
FIFA23,259022,K. Çalhanoğlu,19,Germany,66,78,FC Schalke 04,1.9,3,Left,1,3,2,No,24/09/2020 00:00,2024,3.8,RES,183,75,High, Medium
FIFA23,255352,F. Lo Celso,22,Argentina,66,78,Rosario Central,2.1,5,Left,1,3,3,No,05/06/2019 00:00,2023,3.6,SUB,175,75,Medium, Medium
FIFA23,247268,S. Higashi,20,Japan,66,74,Sanfrecce Hiroshima,1.9,3,Left,1,2,2,No,02/09/2018 00:00,2023,2.8,SUB,180,75,Medium, Medium
FIFA23,255590,T. Seko,23,Japan,66,71,Kawasaki Frontale,1.3,3,Right,1,3,2,No,09/01/2022 00:00,2023,1.8,SUB,175,75,Medium, Medium
FIFA23,267597,L. Morales,22,Uruguay,66,73,Cerro Largo Fútbol Club,1.6,500,Right,1,3,3,No,01/01/2022 00:00,2022,3.8,RM,183,75,Medium, Medium
FIFA23,261291,J. Bustos,26,Argentina,66,68,FBC Melgar,1.1,500,Right,1,4,4,No,20/02/2021 00:00,2021,2.4,SUB,174,75,High, Medium
FIFA23,253295,J. Trasante,23,Uruguay,66,74,Club Nacional de Football,1.9,500,Right,1,3,2,No,01/01/2019 00:00,2023,4.6,RES,175,75,Medium, High
FIFA23,246127,P. Will,23,Germany,66,72,SG Dynamo Dresden,1.2,2,Left,1,3,3,No,22/08/2020 00:00,2023,2,SUB,185,75,Medium, High
FIFA23,258465,Ž. Rogelj,22,Slovenia,66,73,WSG Tirol,1.7,3,Right,1,3,3,No,24/08/2020 00:00,2023,2.8,RM,170,75,High, High
FIFA23,262498,Álex Petxa,25,Spain,66,71,Athletic Club de Bilbao,1.2,6,Right,1,3,2,No,01/07/2021 00:00,2024,2.6,RES,178,75,Medium, Medium
FIFA23,269852,M. El Arouch,18,France,66,84,Olympique Lyonnais,2.2,5,Right,1,3,3,No,10/05/2022 00:00,2025,5.6,RES,172,75,Medium, Medium
FIFA23,240026,A. Fontana,22,United States,66,71,Ascoli,1.3,1,Right,1,4,3,Yes,27/02/2022 00:00,2024,2.2,RES,173,75,High, Medium
FIFA23,220039,D. Charles,26,Northern Ireland,66,69,Bolton Wanderers,1.1,5,Right,1,4,2,No,01/01/2022 00:00,2025,2,RS,177,75,High, High
FIFA23,271041,N. Djurasek,23,Croatia,66,71,Shakhtar Donetsk,1.2,500,Right,1,3,2,No,20/07/2022 00:00,2024,2.7,SUB,173,75,High, High
FIFA23,235425,D. Jones,25,United States,66,71,Charlotte FC,1.1,2,Left,1,3,2,No,09/03/2022 00:00,2023,1.7,SUB,193,75,High, High
FIFA23,260515,C. Ribera,25,Bolivia,66,70,Royal Pari,1.2,500,Right,1,3,4,No,01/01/2022 00:00,2022,2.7,SUB,175,75,High, Medium
FIFA23,270586,Lucas Barros,22,Brazil,66,73,Gil Vicente FC,1.6,3,Left,1,2,2,No,02/07/2022 00:00,2025,3.7,SUB,180,75,Medium, Medium
FIFA23,265530,R. Jaramillo,24,Ecuador,66,71,9 de Octubre,1.2,500,Right,1,3,3,No,04/01/2021 00:00,2023,2.7,LCM,177,75,Medium, High
FIFA23,241538,S. Pinas,24,Suriname,66,73,Hammarby IF,1.6,2,Left,1,3,2,No,15/07/2022 00:00,2025,2.3,LB,182,75,High, Medium
FIFA23,262937,J. Tchatchoua,21,Belgium,66,78,Royal Charleroi S.C.,2,3,Right,1,4,2,No,01/07/2021 00:00,2026,3.4,RWB,186,75,High, High
FIFA23,253254,F. Franco,23,Paraguay,66,75,Club Cerro Porteño,1.8,500,Right,1,3,2,No,01/07/2019 00:00,2022,4.3,RES,176,75,Medium, High
FIFA23,233804,T. Bakinson,23,England,66,73,Sheffield Wednesday,1.7,4,Right,1,3,2,No,21/07/2022 00:00,2025,3.3,SUB,191,75,Medium, Medium
FIFA23,254447,F. Saldías,24,Bolivia,66,68,Club Atlético Palmaflor,1.1,500,Right,1,2,2,No,01/07/2020 00:00,2022,2.4,ST,170,75,High, Low
FIFA23,254184,C. Diez,25,Peru,66,71,Universidad Técnica de Cajamarca,1.1,500,Right,1,3,2,No,17/01/2020 00:00,2022,2.4,RDM,176,75,Medium, High
FIFA23,258866,V. Sourlis,19,Greece,66,79,Fortuna Sittard,2,3,Right,1,3,3,No,07/01/2019 00:00,2024,4.3,SUB,184,75,Medium, Medium
FIFA23,257228,N. Iyobosa Edokpolor,25,Austria,66,69,SC Rheindorf Altach,1,4,Left,1,3,2,No,27/07/2020 00:00,2023,1.5,LB,178,75,High, Medium
FIFA23,262403,P. Rommens,24,Belgium,66,71,Go Ahead Eagles,1.3,3,Right,1,3,2,No,01/07/2021 00:00,2023,2,SUB,175,75,Medium, Medium
FIFA23,246058,A. Franco,23,Ecuador,66,72,Club Atlético Talleres,1.3,4,Right,1,3,3,No,24/06/2022 00:00,2023,2.2,SUB,176,75,Medium, Medium
FIFA23,253472,E. Kahl,20,Sweden,66,75,Aarhus GF,1.8,3,Left,1,2,3,No,24/07/2021 00:00,2026,2.6,LWB,178,75,Medium, Medium
FIFA23,252859,L. Flach,21,United States,66,75,Philadelphia Union,1.9,2,Left,1,3,2,No,31/03/2021 00:00,2022,3.2,LCM,178,75,High, High
FIFA23,253551,F. Pacheco,23,Peru,66,72,FC Emmen,1.4,3,Right,1,3,4,No,05/07/2022 00:00,2023,2.3,SUB,177,75,Medium, Low
FIFA23,252974,R. Piscopo,24,Australia,66,72,Newcastle Jets,1.4,950,Right,1,2,4,No,01/07/2022 00:00,2024,2,CAM,170,75,Medium, Low
FIFA23,251908,O. Villadsen,20,Denmark,66,77,FC Nordsjælland,1.8,3,Right,1,2,3,No,01/07/2019 00:00,2024,2.6,RB,173,75,High, Medium
FIFA23,253910,R. Burbano,24,Ecuador,66,69,CS Emelec,1.2,500,Right,1,3,4,No,25/01/2021 00:00,2024,2.7,RES,180,75,High, Medium
FIFA23,246297,H. Abdelli,22,France,66,73,Angers SCO,1.7,6,Left,1,3,4,No,19/06/2022 00:00,2026,3.7,SUB,188,75,High, Medium
FIFA23,261756,Thiago Andrade,21,Brazil,66,75,New York City FC,1.9,2,Right,1,3,2,No,10/04/2021 00:00,2024,3.2,SUB,180,75,Medium, Medium
FIFA23,253952,J. Nardoni,19,Argentina,66,76,Unión de Santa Fe,1.8,2,Right,1,3,3,No,12/06/2019 00:00,2023,3.1,RCM,169,75,Medium, Medium
FIFA23,239930,D. Rasak,26,Poland,66,69,Wisła Płock,1,2,Right,1,2,2,No,01/07/2017 00:00,2023,1.4,SUB,184,75,High, High
FIFA23,258092,D. Huisman,19,Netherlands,66,77,Vitesse,1.8,3,Right,1,3,2,No,07/08/2020 00:00,2023,3,SUB,189,75,Medium, Medium
FIFA23,236627,J. Kade,23,Germany,66,73,SG Dynamo Dresden,1.7,3,Left,1,3,3,Yes,21/07/2021 00:00,2024,2.8,LCM,182,75,Medium, Medium
FIFA23,261530,Dário Essugo,17,Portugal,66,82,Sporting CP,2,500,Right,1,3,2,No,16/03/2021 00:00,2025,5.3,RES,178,75,Medium, High
FIFA23,260839,M. Čabraja,25,Croatia,66,69,Hibernian,1,2,Left,1,3,2,No,13/07/2022 00:00,2025,1.8,LB,182,75,Medium, Medium
FIFA23,268573,F. Baschirotto,25,Italy,66,70,Lecce,1.1,5,Right,1,3,2,No,12/07/2022 00:00,2025,2.1,SUB,184,75,Medium, Medium
FIFA23,259306,F. Rieder,20,Switzerland,66,82,BSC Young Boys,2.2,5,Left,1,3,2,No,18/10/2020 00:00,2025,4.7,CAM,179,75,High, Medium
FIFA23,254319,Elliot,21,Spain,66,76,CD Tenerife,1.9,2,Left,1,3,3,No,01/02/2019 00:00,2023,3.4,RES,177,75,Medium, Medium
FIFA23,262986,Tomás Silva,22,Portugal,66,74,FC Vizela,1.9,2,Right,1,3,3,No,01/07/2021 00:00,2024,4.3,SUB,172,75,Medium, Medium
FIFA23,228757,M. Mathisen,26,Denmark,66,69,IK Sirius,1,1,Right,1,4,2,No,08/01/2021 00:00,2023,1.3,LCB,183,75,High, Medium
FIFA23,242436,J. Russell,21,England,66,77,Huddersfield Town,1.8,4,Right,1,3,2,No,19/07/2021 00:00,2023,3.7,RCM,194,75,Medium, Medium
FIFA23,220569,E. Babayan,26,Armenia,66,67,Randers FC,1,5,Right,1,4,3,No,01/07/2022 00:00,2025,1.3,SUB,180,75,High, Low
FIFA23,258289,J. Sforza,20,Argentina,66,81,Newell's Old Boys,2.1,3,Left,1,3,3,No,01/08/2020 00:00,2024,4.5,LCM,180,75,Medium, Medium
FIFA23,260974,M. Otazú,25,Paraguay,66,67,Club Atlético Colón,1,4,Left,1,3,3,No,01/01/2022 00:00,2024,1.6,RES,183,75,High, High
FIFA23,260595,J. Vlak,23,Netherlands,66,71,FC Emmen,1.2,2,Right,1,3,2,No,11/01/2021 00:00,2023,1.8,LDM,191,75,Medium, Medium
FIFA23,238148,Nguyễn Quang Hải,25,Vietnam,66,71,Pau FC,1.2,2,Right,1,3,3,No,04/07/2022 00:00,2024,2.2,SUB,169,75,Medium, Medium
FIFA23,257121,T. Ndicka Matam,22,France,66,76,KV Oostende,1.8,3,Left,1,3,2,No,07/07/2020 00:00,2024,3,SUB,170,75,High, Medium
FIFA23,234902,K. Duah,25,Switzerland,66,70,1. FC Nürnberg,1.2,4,Right,1,3,2,No,01/07/2022 00:00,2026,2,RS,183,75,High, Medium
FIFA23,238336,J. Rankin-Costello,22,England,66,75,Blackburn Rovers,1.8,10,Right,1,4,3,No,27/01/2017 00:00,2024,3.8,SUB,183,75,High, High
FIFA23,254062,K. Minda,23,Ecuador,66,74,C.D. Universidad Católica del Ecuador,1.8,500,Right,1,3,2,No,11/01/2020 00:00,2024,4.2,CDM,172,75,Medium, Medium
FIFA23,236706,P. Almqvist,22,Sweden,66,74,Pogoń Szczecin,1.9,3,Left,1,4,4,No,15/10/2020 00:00,2025,2.9,SUB,183,75,Medium, Medium
FIFA23,257211,G. Montes,25,Uruguay,66,69,Gallos Blancos de Querétaro,1.1,3,Right,1,3,2,No,13/05/2021 00:00,2021,1.9,SUB,174,75,Medium, High
FIFA23,238114,C. Vargas,22,Mexico,66,75,Mazatlán Futbol Club,1.8,3,Left,1,3,2,Yes,01/07/2020 00:00,2022,3.4,SUB,179,75,High, High
FIFA23,238011,P. Pušić,23,Switzerland,66,74,Grasshopper Club Zürich,1.9,4,Right,1,4,3,No,01/03/2017 00:00,2023,3.1,SUB,169,75,Medium, Medium
FIFA23,234385,N. Hauptmann,26,Germany,66,69,1. FC Köln,1.1,8,Left,1,3,3,No,01/07/2018 00:00,2023,2.1,RES,176,75,Medium, Medium
FIFA23,270074,S. Sarachat,23,Thailand,66,70,Hokkaido Consadole Sapporo,1.2,2,Right,1,4,2,No,01/07/2022 00:00,2022,1.6,SUB,169,75,Medium, Low
FIFA23,256044,Pedro Amador,22,Portugal,66,73,Moreirense FC,1.6,3,Left,1,3,3,No,15/08/2020 00:00,2024,3.7,SUB,181,75,High, Medium
FIFA23,263946,P. Mboungou,21,Congo,66,74,Abha Club,1.9,3,Right,1,3,3,No,06/08/2021 00:00,2024,3.5,RM,168,75,Medium, Medium
FIFA23,265677,F. Uviedo,26,Venezuela,66,69,Hermanos Colmenarez,1,500,Right,1,3,3,No,01/01/2021 00:00,2022,2.2,RWB,170,75,Medium, Medium
